order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status,order_amount,month,order_day,is_repeat_order,user_order_no
O000224,U00795,2025-07-14,P004,补水面膜套装,美妆个护,1,89.47,直播间,华东,已支付,89.47,2025-07,2025-07-14,False,1
O000225,U00763,2025-04-03,P006,精华液礼盒,美妆个护,1,254.03,自然搜索,东北,已支付,254.03,2025-04,2025-04-03,False,1
O000226,U00628,2025-01-17,P003,智能手表,数码配件,1,483.97,自然搜索,华中,已支付,483.97,2025-01,2025-01-17,False,1
O000227,U01134,2025-11-28,P012,坚果礼盒,食品饮料,1,74.3,自然搜索,华东,已支付,74.3,2025-11,2025-11-28,True,4
O000228,U00405,2025-05-30,P013,人体工学椅,家居生活,1,1010.55,会员短信,华北,已支付,1010.55,2025-05,2025-05-30,False,1
O000230,U00592,2025-01-25,P011,精品挂耳咖啡,食品饮料,2,64.54,自然搜索,华北,已支付,129.08,2025-01,2025-01-25,False,1
O000231,U00214,2025-03-24,P005,氨基酸洗面奶,美妆个护,1,68.15,直播间,华南,已支付,68.15,2025-03,2025-03-24,True,2
O000233,U00156,2025-05-31,P002,机械键盘,数码配件,1,280.42,信息流广告,华东,已支付,280.42,2025-05,2025-05-31,True,2
O000234,U00332,2025-11-05,P001,无线蓝牙耳机,数码配件,1,194.38,自然搜索,西北,已支付,194.38,2025-11,2025-11-05,True,3
O000235,U00979,2025-05-16,P013,人体工学椅,家居生活,2,815.58,未知渠道,西南,已支付,1631.16,2025-05,2025-05-16,True,3
O000237,U00323,2025-09-09,P001,无线蓝牙耳机,数码配件,1,158.49,直播间,华南,已支付,158.49,2025-09,2025-09-09,True,2
O000239,U00079,2025-08-04,P008,通勤帆布包,服饰鞋包,2,149.92,直播间,华东,已支付,299.84,2025-08,2025-08-04,True,2
O000240,U00209,2025-08-10,P007,轻薄羽绒服,服饰鞋包,1,388.3,社群团购,华南,已支付,388.3,2025-08,2025-08-10,True,3
O000241,U00527,2025-11-20,P003,智能手表,数码配件,3,405.43,社群团购,西北,已支付,1216.29,2025-11,2025-11-20,True,4
O000242,U00913,2025-11-13,P015,收纳箱套装,家居生活,1,70.65,会员短信,东北,已支付,70.65,2025-11,2025-11-13,True,3
O000243,U00114,2025-05-07,P005,氨基酸洗面奶,美妆个护,2,75.92,直播间,西北,已支付,151.84,2025-05,2025-05-07,True,3
O000244,U00279,2025-07-09,P015,收纳箱套装,家居生活,2,79.47,会员短信,华南,已支付,158.94,2025-07,2025-07-09,False,1
O000245,U00952,2025-01-02,P015,收纳箱套装,家居生活,1,85.24,信息流广告,华南,已支付,85.24,2025-01,2025-01-02,False,1
O000246,U00140,2025-02-02,P007,轻薄羽绒服,服饰鞋包,1,336.06,直播间,华北,已支付,336.06,2025-02,2025-02-02,False,1
O000247,U00707,2025-10-28,P012,坚果礼盒,食品饮料,2,149.38,直播间,西北,已支付,298.76,2025-10,2025-10-28,True,2
O000248,U00258,2025-08-30,P001,无线蓝牙耳机,数码配件,1,199.68,直播间,东北,已支付,199.68,2025-08,2025-08-30,True,5
O000249,U01381,2025-09-27,P006,精华液礼盒,美妆个护,1,262.45,会员短信,华中,已支付,262.45,2025-09,2025-09-27,True,2
O000250,U00896,2025-09-22,P013,人体工学椅,家居生活,1,1064.29,会员短信,华中,已支付,1064.29,2025-09,2025-09-22,False,1
O000251,U00020,2025-05-20,P008,通勤帆布包,服饰鞋包,1,132.31,直播间,西北,已支付,132.31,2025-05,2025-05-20,True,2
O000252,U00937,2025-12-09,P002,机械键盘,数码配件,1,243.81,信息流广告,华北,已支付,243.81,2025-12,2025-12-09,True,4
O000253,U01213,2025-02-06,P012,坚果礼盒,食品饮料,1,115.79,直播间,华东,已支付,115.79,2025-02,2025-02-06,True,2
O000254,U00540,2025-06-15,P011,精品挂耳咖啡,食品饮料,1,69.49,直播间,华南,已支付,69.49,2025-06,2025-06-15,False,1
O000255,U01274,2025-10-27,P014,香薰加湿器,家居生活,1,197.31,直播间,华南,已支付,197.31,2025-10,2025-10-27,True,2
O000256,U01012,2025-12-10,P015,收纳箱套装,家居生活,1,92.35,自然搜索,华北,已支付,92.35,2025-12,2025-12-10,True,4
O000257,U00389,2025-01-10,P009,跑步运动鞋,服饰鞋包,2,352.53,信息流广告,东北,已支付,705.06,2025-01,2025-01-10,False,1
O000258,U00965,2025-12-21,P004,补水面膜套装,美妆个护,1,78.58,直播间,华北,已支付,78.58,2025-12,2025-12-21,True,2
O000259,U00314,2025-01-12,P014,香薰加湿器,家居生活,1,175.18,信息流广告,华东,已支付,175.18,2025-01,2025-01-12,False,1
O000260,U00359,2025-11-11,P008,通勤帆布包,服饰鞋包,1,125.6,自然搜索,华北,已支付,125.6,2025-11,2025-11-11,False,1
O000261,U00484,2025-11-05,P009,跑步运动鞋,服饰鞋包,1,316.24,自然搜索,华北,已支付,316.24,2025-11,2025-11-05,True,3
O000262,U00363,2025-11-07,P008,通勤帆布包,服饰鞋包,1,142.6,会员短信,华东,已支付,142.6,2025-11,2025-11-07,True,2
O000263,U00862,2025-01-07,P014,香薰加湿器,家居生活,3,189.32,信息流广告,华东,已支付,567.96,2025-01,2025-01-07,False,1
O000264,U00364,2025-05-02,P004,补水面膜套装,美妆个护,2,73.64,直播间,西南,已支付,147.28,2025-05,2025-05-02,False,1
O000265,U00764,2025-11-21,P008,通勤帆布包,服饰鞋包,1,139.94,会员短信,东北,已支付,139.94,2025-11,2025-11-21,True,2
O000266,U00998,2025-08-12,P009,跑步运动鞋,服饰鞋包,2,247.56,自然搜索,华东,已支付,495.12,2025-08,2025-08-12,False,1
O000267,U00750,2025-03-04,P015,收纳箱套装,家居生活,1,110.14,会员短信,华南,已支付,110.14,2025-03,2025-03-04,True,2
O000269,U01176,2025-08-31,P004,补水面膜套装,美妆个护,1,78.43,会员短信,华北,已支付,78.43,2025-08,2025-08-31,True,2
O000270,U00900,2025-12-19,P001,无线蓝牙耳机,数码配件,2,148.67,直播间,华北,已支付,297.34,2025-12,2025-12-19,True,4
O000272,U00836,2025-03-27,P004,补水面膜套装,美妆个护,1,80.66,信息流广告,华中,已支付,80.66,2025-03,2025-03-27,False,1
O000273,U01039,2025-10-21,P012,坚果礼盒,食品饮料,1,103.99,直播间,东北,已支付,103.99,2025-10,2025-10-21,True,3
O000274,U00051,2025-06-30,P009,跑步运动鞋,服饰鞋包,1,278.07,自然搜索,华北,已支付,278.07,2025-06,2025-06-30,True,2
O000275,U01049,2025-01-31,P007,轻薄羽绒服,服饰鞋包,1,465.46,自然搜索,华东,已支付,465.46,2025-01,2025-01-31,False,1
O000276,U00202,2025-03-15,P008,通勤帆布包,服饰鞋包,1,166.28,直播间,东北,已支付,166.28,2025-03,2025-03-15,False,1
O000277,U00748,2025-03-26,P005,氨基酸洗面奶,美妆个护,2,74.6,自然搜索,华南,已支付,149.2,2025-03,2025-03-26,True,2
O000278,U00720,2025-03-18,P005,氨基酸洗面奶,美妆个护,1,62.16,自然搜索,华北,已支付,62.16,2025-03,2025-03-18,False,1
O000280,U00624,2025-08-19,P009,跑步运动鞋,服饰鞋包,2,329.86,社群团购,东北,已支付,659.72,2025-08,2025-08-19,True,3
O000282,U00727,2025-12-29,P014,香薰加湿器,家居生活,1,158.98,直播间,西南,已支付,158.98,2025-12,2025-12-29,True,5
O000283,U00066,2025-12-21,P006,精华液礼盒,美妆个护,2,225.57,会员短信,华东,已支付,451.14,2025-12,2025-12-21,True,4
O000284,U00192,2025-06-14,P015,收纳箱套装,家居生活,3,65.64,信息流广告,华东,已支付,196.92,2025-06,2025-06-14,True,2
O000285,U00952,2025-12-22,P003,智能手表,数码配件,1,542.83,自然搜索,华中,已支付,542.83,2025-12,2025-12-22,True,6
O000286,U00921,2025-03-29,P011,精品挂耳咖啡,食品饮料,1,75.55,社群团购,西北,已支付,75.55,2025-03,2025-03-29,False,1
O000287,U01085,2025-04-06,P003,智能手表,数码配件,2,536.49,社群团购,华东,已支付,1072.98,2025-04,2025-04-06,True,2
O000289,U01200,2025-09-13,P007,轻薄羽绒服,服饰鞋包,2,331.95,自然搜索,华东,已支付,663.9,2025-09,2025-09-13,True,4
O000290,U01039,2025-07-15,P015,收纳箱套装,家居生活,2,106.65,社群团购,华南,已支付,213.3,2025-07,2025-07-15,False,1
O000291,U00195,2025-02-20,P004,补水面膜套装,美妆个护,2,77.74,自然搜索,华中,已支付,155.48,2025-02,2025-02-20,False,1
O000292,U01376,2025-05-16,P012,坚果礼盒,食品饮料,2,134.39,会员短信,华北,已支付,268.78,2025-05,2025-05-16,False,1
O000293,U01273,2025-08-12,P003,智能手表,数码配件,2,478.75,直播间,东北,已支付,957.5,2025-08,2025-08-12,True,3
O000294,U00712,2025-11-23,P013,人体工学椅,家居生活,1,756.53,自然搜索,华中,已支付,756.53,2025-11,2025-11-23,True,4
O000295,U00499,2025-10-28,P001,无线蓝牙耳机,数码配件,1,204.23,自然搜索,华南,已支付,204.23,2025-10,2025-10-28,True,2
O000297,U00717,2025-11-30,P003,智能手表,数码配件,2,371.2,自然搜索,华东,已支付,742.4,2025-11,2025-11-30,True,2
O000298,U00068,2025-09-07,P014,香薰加湿器,家居生活,1,206.64,社群团购,华中,已支付,206.64,2025-09,2025-09-07,True,2
O000299,U01352,2025-04-04,P007,轻薄羽绒服,服饰鞋包,1,399.79,直播间,西南,已支付,399.79,2025-04,2025-04-04,False,1
O000300,U01311,2025-04-09,P010,即食燕麦组合,食品饮料,1,45.71,会员短信,华北,已支付,45.71,2025-04,2025-04-09,False,1
O000301,U01275,2025-08-18,P012,坚果礼盒,食品饮料,1,129.52,信息流广告,西北,已支付,129.52,2025-08,2025-08-18,False,1
O000302,U00701,2025-04-14,P010,即食燕麦组合,食品饮料,2,57.72,社群团购,华南,已支付,115.44,2025-04,2025-04-14,False,1
O000303,U00050,2025-03-21,P008,通勤帆布包,服饰鞋包,1,126.09,社群团购,东北,已支付,126.09,2025-03,2025-03-21,False,1
O000304,U00818,2025-10-16,P011,精品挂耳咖啡,食品饮料,1,76.77,会员短信,华东,已支付,76.77,2025-10,2025-10-16,True,3
O000305,U00164,2025-04-27,P009,跑步运动鞋,服饰鞋包,1,349.25,直播间,华南,已支付,349.25,2025-04,2025-04-27,True,2
O000306,U00566,2025-10-22,P013,人体工学椅,家居生活,1,926.21,直播间,华北,已支付,926.21,2025-10,2025-10-22,True,2
O000307,U00894,2025-09-04,P009,跑步运动鞋,服饰鞋包,2,373.08,自然搜索,西南,已支付,746.16,2025-09,2025-09-04,True,2
O000308,U01149,2025-07-21,P008,通勤帆布包,服饰鞋包,1,140.77,直播间,西北,已支付,140.77,2025-07,2025-07-21,True,2
O000309,U01041,2025-12-16,P008,通勤帆布包,服饰鞋包,1,134.91,社群团购,华南,已支付,134.91,2025-12,2025-12-16,True,3
O000310,U01255,2025-12-04,P003,智能手表,数码配件,1,390.19,社群团购,东北,已支付,390.19,2025-12,2025-12-04,True,2
O000311,U00430,2025-11-06,P002,机械键盘,数码配件,3,250.84,自然搜索,华东,已支付,752.52,2025-11,2025-11-06,True,3
O000312,U00202,2025-12-17,P011,精品挂耳咖啡,食品饮料,1,65.61,直播间,西南,已支付,65.61,2025-12,2025-12-17,True,4
O000313,U00174,2025-11-02,P004,补水面膜套装,美妆个护,1,80.73,直播间,华南,已支付,80.73,2025-11,2025-11-02,True,2
O000314,U01336,2025-02-25,P009,跑步运动鞋,服饰鞋包,1,289.41,社群团购,华南,已支付,289.41,2025-02,2025-02-25,False,1
O000315,U00035,2025-03-08,P009,跑步运动鞋,服饰鞋包,1,264.07,社群团购,西北,已支付,264.07,2025-03,2025-03-08,False,1
O000316,U01247,2025-11-19,P013,人体工学椅,家居生活,1,731.67,自然搜索,华南,已支付,731.67,2025-11,2025-11-19,True,5
O000317,U00488,2025-12-01,P014,香薰加湿器,家居生活,2,179.07,自然搜索,华北,已支付,358.14,2025-12,2025-12-01,False,1
O000318,U00573,2025-04-06,P006,精华液礼盒,美妆个护,1,254.7,信息流广告,华东,已支付,254.7,2025-04,2025-04-06,True,3
O000319,U00952,2025-03-16,P001,无线蓝牙耳机,数码配件,1,176.75,社群团购,东北,已支付,176.75,2025-03,2025-03-16,True,2
O000320,U00735,2025-10-04,P011,精品挂耳咖啡,食品饮料,1,78.81,会员短信,华北,已支付,78.81,2025-10,2025-10-04,True,4
O000321,U00391,2025-11-19,P004,补水面膜套装,美妆个护,1,66.76,信息流广告,华北,已支付,66.76,2025-11,2025-11-19,True,2
O000322,U00533,2025-04-07,P014,香薰加湿器,家居生活,1,159.97,自然搜索,西北,已支付,159.97,2025-04,2025-04-07,True,2
O000323,U00860,2025-11-15,P007,轻薄羽绒服,服饰鞋包,1,406.41,信息流广告,华中,已支付,406.41,2025-11,2025-11-15,False,1
O000324,U00984,2025-08-17,P002,机械键盘,数码配件,1,257.35,会员短信,华东,已支付,257.35,2025-08,2025-08-17,True,2
O000325,U01199,2025-05-26,P002,机械键盘,数码配件,3,319.12,社群团购,华南,已支付,957.36,2025-05,2025-05-26,True,3
O000326,U00759,2025-11-15,P010,即食燕麦组合,食品饮料,1,56.5,会员短信,华南,已支付,56.5,2025-11,2025-11-15,False,1
O000327,U01167,2025-03-25,P005,氨基酸洗面奶,美妆个护,1,60.23,直播间,西南,已支付,60.23,2025-03,2025-03-25,False,1
O000328,U01239,2025-02-17,P001,无线蓝牙耳机,数码配件,2,205.35,自然搜索,华东,已支付,410.7,2025-02,2025-02-17,False,1
O000329,U01108,2025-07-28,P009,跑步运动鞋,服饰鞋包,2,323.61,信息流广告,东北,已支付,647.22,2025-07,2025-07-28,True,3
O000330,U00179,2025-04-19,P005,氨基酸洗面奶,美妆个护,1,60.0,信息流广告,华北,已支付,60.0,2025-04,2025-04-19,True,2
O000331,U01142,2025-10-16,P011,精品挂耳咖啡,食品饮料,2,89.2,社群团购,西北,已支付,178.4,2025-10,2025-10-16,True,3
O000332,U00366,2025-11-12,P011,精品挂耳咖啡,食品饮料,1,57.43,自然搜索,华南,已支付,57.43,2025-11,2025-11-12,True,2
O000333,U00849,2025-08-29,P006,精华液礼盒,美妆个护,2,260.82,社群团购,华北,已支付,521.64,2025-08,2025-08-29,True,2
O000335,U00951,2025-05-09,P011,精品挂耳咖啡,食品饮料,2,75.04,会员短信,华东,已支付,150.08,2025-05,2025-05-09,True,2
O000336,U00394,2025-04-18,P013,人体工学椅,家居生活,1,750.11,直播间,华南,已支付,750.11,2025-04,2025-04-18,True,3
O000337,U00186,2025-06-20,P014,香薰加湿器,家居生活,1,144.85,信息流广告,西南,已支付,144.85,2025-06,2025-06-20,True,4
O000338,U01231,2025-05-26,P002,机械键盘,数码配件,1,285.46,信息流广告,未知地区,已支付,285.46,2025-05,2025-05-26,True,2
O000339,U01013,2025-08-14,P008,通勤帆布包,服饰鞋包,1,152.12,自然搜索,华南,已支付,152.12,2025-08,2025-08-14,False,1
O000340,U01200,2025-09-24,P013,人体工学椅,家居生活,1,794.88,直播间,华东,已支付,794.88,2025-09,2025-09-24,True,5
O000341,U01205,2025-11-17,P012,坚果礼盒,食品饮料,2,107.57,直播间,华南,已支付,215.14,2025-11,2025-11-17,True,3
O000342,U00952,2025-10-05,P003,智能手表,数码配件,1,481.56,会员短信,华南,已支付,481.56,2025-10,2025-10-05,True,3
O000343,U00441,2025-06-12,P015,收纳箱套装,家居生活,2,99.78,自然搜索,华中,已支付,199.56,2025-06,2025-06-12,True,2
O000344,U01226,2025-07-15,P013,人体工学椅,家居生活,2,1002.1,社群团购,华中,已支付,2004.2,2025-07,2025-07-15,False,1
O000346,U00623,2025-01-26,P013,人体工学椅,家居生活,1,858.28,直播间,华南,已支付,858.28,2025-01,2025-01-26,False,1
O000347,U00032,2025-01-11,P002,机械键盘,数码配件,1,297.15,直播间,华东,已支付,297.15,2025-01,2025-01-11,False,1
O000348,U00909,2025-01-09,P003,智能手表,数码配件,1,526.72,自然搜索,华南,已支付,526.72,2025-01,2025-01-09,False,1
O000350,U00077,2025-11-28,P015,收纳箱套装,家居生活,4,84.03,直播间,华东,已支付,336.12,2025-11,2025-11-28,True,2
O000351,U01352,2025-05-19,P011,精品挂耳咖啡,食品饮料,2,77.12,会员短信,华东,已支付,154.24,2025-05,2025-05-19,True,2
O000352,U00752,2025-11-11,P009,跑步运动鞋,服饰鞋包,1,288.63,会员短信,西北,已支付,288.63,2025-11,2025-11-11,True,3
O000353,U01215,2025-12-09,P011,精品挂耳咖啡,食品饮料,1,71.7,社群团购,华南,已支付,71.7,2025-12,2025-12-09,True,2
O000354,U01294,2025-08-13,P015,收纳箱套装,家居生活,1,95.49,信息流广告,东北,已支付,95.49,2025-08,2025-08-13,True,2
O000355,U01203,2025-09-19,P002,机械键盘,数码配件,1,257.56,自然搜索,华东,已支付,257.56,2025-09,2025-09-19,True,3
O000356,U01077,2025-01-05,P013,人体工学椅,家居生活,1,777.15,信息流广告,西北,已支付,777.15,2025-01,2025-01-05,False,1
O000357,U00447,2025-11-19,P013,人体工学椅,家居生活,2,604.81,自然搜索,华南,已支付,1209.62,2025-11,2025-11-19,True,3
O000358,U01103,2025-11-12,P015,收纳箱套装,家居生活,1,74.5,会员短信,华北,已支付,74.5,2025-11,2025-11-12,True,3
O000359,U00345,2025-08-13,P008,通勤帆布包,服饰鞋包,2,161.33,直播间,东北,已支付,322.66,2025-08,2025-08-13,True,3
O000360,U01141,2025-09-07,P006,精华液礼盒,美妆个护,1,287.53,信息流广告,华东,已支付,287.53,2025-09,2025-09-07,True,2
O000361,U00515,2025-05-10,P002,机械键盘,数码配件,1,321.58,自然搜索,华北,已支付,321.58,2025-05,2025-05-10,True,2
O000362,U00183,2025-07-02,P005,氨基酸洗面奶,美妆个护,1,74.85,自然搜索,华中,已支付,74.85,2025-07,2025-07-02,False,1
O000363,U00317,2025-10-20,P005,氨基酸洗面奶,美妆个护,1,63.67,直播间,西南,已支付,63.67,2025-10,2025-10-20,False,1
O000364,U01397,2025-12-01,P001,无线蓝牙耳机,数码配件,3,171.59,信息流广告,华东,已支付,514.77,2025-12,2025-12-01,True,4
O000365,U01150,2025-03-29,P008,通勤帆布包,服饰鞋包,1,162.75,直播间,华南,已支付,162.75,2025-03,2025-03-29,False,1
O000366,U01359,2025-04-11,P005,氨基酸洗面奶,美妆个护,1,62.23,直播间,华中,已支付,62.23,2025-04,2025-04-11,True,2
O000367,U00075,2025-07-12,P006,精华液礼盒,美妆个护,1,293.24,信息流广告,华中,已支付,293.24,2025-07,2025-07-12,True,2
O000368,U00897,2025-05-10,P003,智能手表,数码配件,1,504.06,信息流广告,西南,已支付,504.06,2025-05,2025-05-10,True,2
O000369,U00213,2025-09-12,P003,智能手表,数码配件,2,535.33,信息流广告,西北,已支付,1070.66,2025-09,2025-09-12,True,2
O000371,U00095,2025-12-14,P011,精品挂耳咖啡,食品饮料,1,69.55,自然搜索,华南,已支付,69.55,2025-12,2025-12-14,True,2
O000372,U00789,2025-05-16,P003,智能手表,数码配件,1,540.3,直播间,华中,已支付,540.3,2025-05,2025-05-16,True,2
O000374,U00780,2025-11-18,P007,轻薄羽绒服,服饰鞋包,2,334.28,会员短信,西北,已支付,668.56,2025-11,2025-11-18,True,4
O000375,U00659,2025-02-03,P008,通勤帆布包,服饰鞋包,1,141.45,自然搜索,华中,已支付,141.45,2025-02,2025-02-03,True,2
O000376,U00770,2025-07-29,P006,精华液礼盒,美妆个护,1,253.75,会员短信,华东,已支付,253.75,2025-07,2025-07-29,True,2
O000377,U00111,2025-05-22,P001,无线蓝牙耳机,数码配件,2,186.55,直播间,华南,已支付,373.1,2025-05,2025-05-22,False,1
O000379,U00491,2025-12-22,P004,补水面膜套装,美妆个护,1,66.06,自然搜索,华南,已支付,66.06,2025-12,2025-12-22,True,2
O000380,U00114,2025-04-20,P008,通勤帆布包,服饰鞋包,1,167.17,直播间,西南,已支付,167.17,2025-04,2025-04-20,True,2
O000381,U00861,2025-01-06,P009,跑步运动鞋,服饰鞋包,1,339.76,信息流广告,华东,已支付,339.76,2025-01,2025-01-06,False,1
O000382,U01233,2025-12-04,P003,智能手表,数码配件,2,544.44,会员短信,华东,已支付,1088.88,2025-12,2025-12-04,False,1
O000383,U01312,2025-10-29,P005,氨基酸洗面奶,美妆个护,1,66.53,直播间,西南,已支付,66.53,2025-10,2025-10-29,True,2
O000384,U00339,2025-04-20,P012,坚果礼盒,食品饮料,1,123.44,直播间,华东,已支付,123.44,2025-04,2025-04-20,True,2
